电影名,评价,label,短评,上映年份,评分,评价人数,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长
致命魔术,力荐,1.0,蝙蝠侠大戰金剛狼。,2006,8.9,845440,克里斯托弗·诺兰,乔纳森·诺兰 / 克里斯托弗·诺兰 / 克里斯托弗·普瑞丝特,休·杰克曼 / 克里斯蒂安·贝尔 / 迈克尔·凯恩 / 丽贝卡·豪尔 / 斯嘉丽·约翰逊 / 大卫·鲍伊 / 安迪·瑟金斯 / 派珀·佩拉博 / 萨曼塔·马霍林 / 丹尼尔·戴维斯 / 吉姆·皮多克 / 克里斯托弗·尼姆 / 马克·瑞安 / 罗杰·里斯 / 杰米·哈里斯 / 罗恩·帕金斯 / 瑞奇·杰 / 安东尼·德·马克 / 冀朝理,剧情 / 悬疑 / 惊悚,英国 / 美国,英语,2006-10-17(罗马电影节) / 2006-10-20(美国),130分钟
致命魔术,力荐,1.0,震撼！两个疯子。。。,2006,8.9,845440,克里斯托弗·诺兰,乔纳森·诺兰 / 克里斯托弗·诺兰 / 克里斯托弗·普瑞丝特,休·杰克曼 / 克里斯蒂安·贝尔 / 迈克尔·凯恩 / 丽贝卡·豪尔 / 斯嘉丽·约翰逊 / 大卫·鲍伊 / 安迪·瑟金斯 / 派珀·佩拉博 / 萨曼塔·马霍林 / 丹尼尔·戴维斯 / 吉姆·皮多克 / 克里斯托弗·尼姆 / 马克·瑞安 / 罗杰·里斯 / 杰米·哈里斯 / 罗恩·帕金斯 / 瑞奇·杰 / 安东尼·德·马克 / 冀朝理,剧情 / 悬疑 / 惊悚,英国 / 美国,英语,2006-10-17(罗马电影节) / 2006-10-20(美国),130分钟
致命魔术,力荐,1.0,李安，我期待六星……,2006,8.9,845440,克里斯托弗·诺兰,乔纳森·诺兰 / 克里斯托弗·诺兰 / 克里斯托弗·普瑞丝特,休·杰克曼 / 克里斯蒂安·贝尔 / 迈克尔·凯恩 / 丽贝卡·豪尔 / 斯嘉丽·约翰逊 / 大卫·鲍伊 / 安迪·瑟金斯 / 派珀·佩拉博 / 萨曼塔·马霍林 / 丹尼尔·戴维斯 / 吉姆·皮多克 / 克里斯托弗·尼姆 / 马克·瑞安 / 罗杰·里斯 / 杰米·哈里斯 / 罗恩·帕金斯 / 瑞奇·杰 / 安东尼·德·马克 / 冀朝理,剧情 / 悬疑 / 惊悚,英国 / 美国,英语,2006-10-17(罗马电影节) / 2006-10-20(美国),130分钟
功夫,力荐,1.0,功夫最后结尾所有的角色都以路人出现并不表示这是小男孩的一个幻想，而是说曾经的江湖中人和武林高手，终于都走出恩怨瞅啥，过上了幸福美满的生活，比如神雕侠侣做了普通人，火云邪神指挥起了交通——最大的证据就是，死掉的角色都没有出现，说明故事是真的，不是幻想,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,说这是一代功夫片巅峰绝不为过！星爷是天才！这么多年了，无论看了多少次，每次都忍不住感叹经典！儿时的我们不是有同样的一个梦.成为高手..英雄就美吗？如果没看多遍，又有几人真正看懂了这个结局？,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,《功夫》竟然才7.7分，那些刷低分的倒是找出一部比这部电影更好看的喜剧动作片啊。,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,虽然自恋浮夸还特纯情，可是真的好好看啊啊！喜欢每一个角色！当年并不知道那段竟然是库布里克??,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,在豆瓣竟然没有上8分，有些奇怪啊，可能自己的口味跟大家还是有些不同。风格如此鲜明，并且完成度很好的片子，绝对值得推荐。风格，无关乎好坏。并不是每一部电影都承担着的大讲人生道理的使命，有时候单纯的笑笑也是有意义的。,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,"居然没上8分！怒打5星！
———————————————————
8.5了，等着9.8的一天",2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,“有种观点认为在某些层面上武术电影是暴力的。当然许多片子的确如此。但最好的那些之于暴力，如同阿斯泰尔与罗杰斯之于浪漫：没人严肃以对，反而可以更多去关注那些华丽的动作编排。功夫这片就像成龙和基顿遇到了昆丁塔伦蒂诺和邦尼兔。”（伊伯特）……监制刘镇伟自回魂夜分道扬镳近十年后再度与周联手。而这也很合理解释了：为何功夫这片中最出彩的异性组合不是星星/芳儿，而是包租公/婆，特别是包租婆！只因葡萄大仙始终有着离散化群角喜剧结构偏好，无论身份是导演还是编剧，总会力求在主角情事外再设情搭，并使之喧宾夺主——钟镇涛在精武门、萧芳芳在方世玉。周星驰在片中其实是靠着正剧主线的角色弧变（街头混混变顶尖高手）才压制了元秋在造型性格上的喜趣优势。纯周指导非刘参与的作品则不会允许此事发生。想想少林足球与喜剧之王。,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,我个人认为，功夫是星爷最好的电影，无厘头搞笑，精湛的表演，丰满的人物形象，每一个人都能被记住，优秀的镜头调度，美术设计，完美，完美之中的完美。,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,完成度依旧高，整体流畅性可谓星爷之巅峰，不仅节奏把握张弛有度，而且是其视听语言中意境最高的一次，而视听觉完美融合的成效，不外乎单看影像奏起配乐、单听配乐浮现影像。很多地方有徐克的味道，尤其是武打意境的表现上，但不可否认出自星爷之手的东西还是更富其风格，他以更强更夸张的漫画感，使得这个标准的武侠片得以将东西方元素完美的糅合并表现出来，最体现这点的还是[弦音兄弟]下杀手的几段——声起血散人头落，琴弹鬼仕拳刀磋；前者考验视听，后者考验表现手法。可能故事不算高明，但细节绝对是丰富到高潮，人物塑造更是心血集成，大小角色十余个全部安插得恰到好处，出尽风采！台词的魔力也不容忽视，念读百遍仍不绝于口。结局面对反派，如何让他输得心服而又不让故事落入俗套？“你想学啊，我教你啊”。仁者无敌，宗师气度，又是一个星星梦,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,《功夫》简直就是周星驰的巅峰作品，也是我一直以来最喜欢的作品，没有之一。每次看过本片，都想对片中所有的演员致敬，感谢他们能把中国的“功夫”文化存留下来。动漫式的表现方法使“功夫”理应成为不输美帝超能力的好题材，可近年却没往这个方向发展实在可惜。用演员真的很重要，求星爷别用明星了。,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,看一次哭一次 这部电影简直好看到天上,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,对经典是半信半疑的，相信有经典的存在是从这个电影开始的,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,太经典了！摆在明面上的都是招摇撞骗的假把式，大猫都不声不响地藏着呢，真正的绝世高手是不会唯我独尊的。怪不得“采访的终结者”星爷每次碰到《功夫》的话题，都能相聊甚欢，里面好多真谛希望能让人们看懂呢！,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
功夫,力荐,1.0,星爷在这部片子上倾注了太多心血吧，以至于后面的几部片子有些那什么了。精美的特效，一样搞笑的台词，但是也看得出这个伴我们欢笑的星爷真的老了。,2004,8.8,1110467,周星驰,曾瑾昌 / 陈文强 / 周星驰 / 霍昕,周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 陈国坤 / 田启文 / 林子聪 / 林雪 / 冯克安 / 释彦能 / 冯小刚 / 袁祥仁 / 张一白 / 赵志凌 / 董志华 / 何文辉 / 陈凯师 / 贾康熙 / 林子善 / 任珈锐 / 王仕颖,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,2004-12-23(中国大陆/中国香港) / 2015-01-15(中国大陆3D) / 2004-09-14(多伦多电影节),100分钟(3D重映) / 95分钟(中国大陆) / 99分钟(美国)
心灵捕手,力荐,1.0,这是一部让我拿出十分钟，按下【暂停】键，认真想一想我的人生到底要什么的电影。我也是一个因为害怕失去就会抢先离开别人的人，但我想未来的日子我会慢慢勇敢起来的。电影很棒，数次热泪盈眶，非常羡慕男生之间那种有点小傲娇的友情。“每次我敲门，都希望你不在了。我懂得不多，但我很清楚。”,1997,8.9,702756,格斯·范·桑特,本·阿弗莱克 / 马特·达蒙,马特·达蒙 / 罗宾·威廉姆斯 / 本·阿弗莱克 / 斯特兰·斯卡斯加德 / 明妮·德里弗 / 卡西·阿弗莱克 / 科尔·豪瑟 / 约翰·迈顿 / 丹·华盛顿 / 艾莉森·福兰德 / 维克·萨海 / 史蒂文·科兹洛夫斯基 / 斯科特·威廉姆·文特斯 / 吉米·弗林 / 乔治·普林普顿 / 弗朗切斯科·克莱门特,剧情,美国,英语,1997-12-05(美国),126 分钟
心灵捕手,力荐,1.0,"我想不出比现在更好的结局，Will不再胆怯知道自己心里想要什么，Sean走出妻子离开的悲伤决定旅行重新下注，Lambeau没说出口的对不起在Sean的me too中，这一次喝完酒后是半年后同学会上的见面，Chuckie终于在敲Will家门后十秒钟还没有人。Will之前就像个身负绝技的小刺猬，因为受了太多的伤习惯见人就扎，用fuck,bullshit夹杂在毫无分寸的语言里中伤Sean, Skylar, Lambeau，但是这些人真的好像天使一样一直一直在他身边，Sean坚定的重复着的“it's not your fault”在第几次才走进Will的心中呢，还好他身边从始自终都有那三个又嘴臭又讲义气的兄弟，在Will21岁生日的时候送出了全世界最丑的最棒的车。",1997,8.9,702756,格斯·范·桑特,本·阿弗莱克 / 马特·达蒙,马特·达蒙 / 罗宾·威廉姆斯 / 本·阿弗莱克 / 斯特兰·斯卡斯加德 / 明妮·德里弗 / 卡西·阿弗莱克 / 科尔·豪瑟 / 约翰·迈顿 / 丹·华盛顿 / 艾莉森·福兰德 / 维克·萨海 / 史蒂文·科兹洛夫斯基 / 斯科特·威廉姆·文特斯 / 吉米·弗林 / 乔治·普林普顿 / 弗朗切斯科·克莱门特,剧情,美国,英语,1997-12-05(美国),126 分钟
心灵捕手,力荐,1.0,“每次我敲门，都希望你不在了。我懂得不多，但我很清楚。”,1997,8.9,702756,格斯·范·桑特,本·阿弗莱克 / 马特·达蒙,马特·达蒙 / 罗宾·威廉姆斯 / 本·阿弗莱克 / 斯特兰·斯卡斯加德 / 明妮·德里弗 / 卡西·阿弗莱克 / 科尔·豪瑟 / 约翰·迈顿 / 丹·华盛顿 / 艾莉森·福兰德 / 维克·萨海 / 史蒂文·科兹洛夫斯基 / 斯科特·威廉姆·文特斯 / 吉米·弗林 / 乔治·普林普顿 / 弗朗切斯科·克莱门特,剧情,美国,英语,1997-12-05(美国),126 分钟
心灵捕手,力荐,1.0,马特达蒙的经典作品之一，力荐！,1997,8.9,702756,格斯·范·桑特,本·阿弗莱克 / 马特·达蒙,马特·达蒙 / 罗宾·威廉姆斯 / 本·阿弗莱克 / 斯特兰·斯卡斯加德 / 明妮·德里弗 / 卡西·阿弗莱克 / 科尔·豪瑟 / 约翰·迈顿 / 丹·华盛顿 / 艾莉森·福兰德 / 维克·萨海 / 史蒂文·科兹洛夫斯基 / 斯科特·威廉姆·文特斯 / 吉米·弗林 / 乔治·普林普顿 / 弗朗切斯科·克莱门特,剧情,美国,英语,1997-12-05(美国),126 分钟
心灵捕手,力荐,1.0,“我每天到你家接你，我们出去喝酒笑闹，那很棒但我一天中最棒的时刻，只有十秒，从停车到你家门口，每次我敲门，都希望你不在了，不说再见，什么都没有，你就走了，我懂得不多，但我很清楚。”这种情感真动人啊。,1997,8.9,702756,格斯·范·桑特,本·阿弗莱克 / 马特·达蒙,马特·达蒙 / 罗宾·威廉姆斯 / 本·阿弗莱克 / 斯特兰·斯卡斯加德 / 明妮·德里弗 / 卡西·阿弗莱克 / 科尔·豪瑟 / 约翰·迈顿 / 丹·华盛顿 / 艾莉森·福兰德 / 维克·萨海 / 史蒂文·科兹洛夫斯基 / 斯科特·威廉姆·文特斯 / 吉米·弗林 / 乔治·普林普顿 / 弗朗切斯科·克莱门特,剧情,美国,英语,1997-12-05(美国),126 分钟
海豚湾,力荐,1.0,我看到热门短评说什么“其他被杀被食用的动物就比海豚低贱么？”，我真怀疑你到底看没看这部纪录片。海豚肉并不是主食肉类，且过度食用会导致汞中毒，片中那位日本副部长就因此汞中毒了。日本屠杀海豚捕捉海豚的背后是一条产业链，政府参与其中分红(尤其是向世界各地海洋馆售卖表演用海豚，而这一类海豚以雌性一定年龄的海豚为最佳，其余不达标的则被屠杀)。这是一种对人类极为友善且温和的生物，我们完全没有必要食用它，即使食用也没有好处，你又为何拿它和食用动物相比较？我不会吃狗，去日本也拒绝吃海豚，原因很简单，这两种生物都能跟人类建立真正的友谊，彼此相伴。这无关高低贵贱，而是人类心底那种注重感情的本能。尽管在利益面前，屠杀者们向来会选择性的忘记这种本能。2020年了，人类与自然的关系那么紧张，该学会收敛些了。,2009,9.3,354241,路易·西霍尤斯,马克·蒙雷,Richard O'Barry / 路易·西霍尤斯 / Hardy Jones / Michael Illiff / Joji Morishita / Ian Campbell / Paul Watson / Doug DeMaster / Dave Rastovich / Charles Hambleton / Hayato Sakurai / Mandy-Rae Cruikshank / Kirk Krack / 伊莎贝尔·卢卡斯 / 海顿·潘妮蒂尔,纪录片,www.thecovemovie.com,美国,英语 / 日语,2009-07-31(美国)
